clinic_name,address,postal_code,X,Y,LAT,LONG
ONE FACE SKIN & AESTHETICS CLINIC,1 TRAS LINK ORCHID HOTEL #02-01 Singapore 078867,078867,29171.7543488019,28822.7006916329,1.27693674900725,103.843847224885
ONE MEDICAL CLINIC,728 JURONG WEST AVENUE 5 #01-K1 Singapore 640728,640728,12906.9451702435,36470.6622364111,1.34609844075027,103.697698311557
ONECARE CLINIC BOON LAY,221 BOON LAY PLACE BOON LAY SHOPPING CENTRE #01-152 Singapore 640221,640221,14546.3490037468,36498.1928442158,1.34634819695609,103.712429315389
ONECARE CLINIC BUKIT BATOK,630 BUKIT BATOK CENTRAL #01-148 Singapore 650630,650630,18718.107108101,36911.5156008601,1.3500877176359,103.749914947649
ONECARE CLINIC BUKIT GOMBAK MRT,802 BUKIT BATOK WEST AVENUE 5 BUKIT GOMBAK MRT STATION #01-16 Singapore 659083,659083,18926.9127006596,37854.0358848739,1.35861159094194,103.751790910733
ONECARE CLINIC BUKIT PANJANG,547 SEGAR ROAD MULTI STOREY CAR PARK #01-05 Singapore 670547,670547,20906.2077094471,41130.1611728966,1.38824021682692,103.76957538706
ONECARE CLINIC CANBERRA,105 CANBERRA STREET #01-09 Singapore 750105,750105,27896.9812270714,47833.5401245914,1.44886402164277,103.832392850944
ONECARE CLINIC CHOA CHU KANG,810 CHOA CHU KANG AVENUE 7 MULTI STOREY CAR PARK #01-09 Singapore 680810,680810,18300.3273908559,39562.0419521332,1.37405797247634,103.746160076275
ONECARE CLINIC HOUGANG,104 HOUGANG AVENUE 1 #01-1125 Singapore 530104,530104,34343.4386924085,37430.7646170743,1.35478438666058,103.890318475929
ONECARE CLINIC LOYANG,258 PASIR RIS STREET 21 LOYANG POINT #02-14 Singapore 510258,510258,42613.6482054582,38789.9653154332,1.36707357525624,103.964632225014
ONECARE CLINIC MARINE PARADE,81 MARINE PARADE CENTRAL #01-644 Singapore 440081,440081,36208.2268314593,31665.0934307873,1.30264128647971,103.907073248351
ONECARE CLINIC PUNGGOL PLAZA,168 PUNGGOL FIELD PUNGGOL PLAZA #02-09A Singapore 820168,820168,36872.7560553817,41793.3313340843,1.39423719689747,103.913047322951
ONECARE CLINIC TAMPINES,827 TAMPINES STREET 81 #01-142 Singapore 520827,520827,39173.4766506256,36871.0919216387,1.34972149544047,103.933719246104
ONECARE CLINIC TAMPINES MRT,20 TAMPINES CENTRAL 1 TAMPINES MRT STATION #01-27 Singapore 529538,529538,40444.9846136123,37267.0103757698,1.35330153265954,103.945144689278
ONECARE CLINIC TIONG BAHRU,11A BOON TIONG ROAD #01-08 Singapore 161011,161011,27495.9920684339,29865.3124154582,1.28636578139915,103.828789865335
ONECARE CLINIC WOODLANDS,4 Woodlands Street 12 #02-57 Singapore 738623,738623,22053.3037563632,46139.50793791,1.43354318137537,103.77988189197
ONECARE CLINIC YISHUN,431 YISHUN AVENUE 1 MULTI STOREY CAR PARK #01-04 Singapore 760431,760431,29588.1366537749,44671.0256226472,1.42026334174511,103.847589407494
ONEDOCTORS FAMILY CLINIC,710 ANG MO KIO AVENUE 8 #01-2613 Singapore 560710,560710,29654.6561475708,39228.8028018996,1.37104583077815,103.848186835874
ONEDOCTORS FAMILY CLINIC,253 HOLLAND AVENUE HOLLAND VILLAGE #02-01 Singapore 278982,278982,23800.2856943804,32625.7986588814,1.3113303652055,103.795582089481
ONEDOCTORS FAMILY CLINIC,846 YISHUN RING ROAD YISHUN NEW TOWN #01-3611 Singapore 760846,760846,28147.2310444569,44286.55224986,1.41678634718121,103.834641579241
ONEDOCTORS FAMILY CLINIC,83 PUNGGOL CENTRAL WATERWAY POINT #02-17 Singapore 828761,828761,35655.0554567837,43147.5521318857,1.40648462132008,103.902105680785
ONEDOCTORS MEDICAL CENTRE,23 SERANGOON CENTRAL NEX #01-54/55 Singapore 556083,556083,32337.7653476886,36986.7628072258,1.35076935230473,103.872296143862
ONELIFE FAMILY CLINIC,534 CHOA CHU KANG ST 51 #01-41 Singapore 680534,680534,17969.9814966502,41572.7990165949,1.39224240572063,103.743190998187
ONENESS MEDICAL,31 HOLLAND CLOSE #01-231 Singapore 270031,270031,23967.0186684981,32144.2318900693,1.30697526832763,103.797080329252
ONG CLINIC,139 TAMPINES STREET 11 #01-56 Singapore 521139,521139,40374.3009414204,36477.4132377673,1.34616073984856,103.944509228
ONG CLINIC & SURGERY (YISHUN),293 YISHUN STREET 22 #01-223 Singapore 760293,760293,28477.039651685,46423.735262027,1.43611425409219,103.837605235958
ONG CLINIC & SURGERY PTE LTD,265 Bukit Batok East Ave 4 #01-387 Singapore 650265,650265,19825.1961448616,36902.7095547505,1.35000840192442,103.759862833782
ONG MEDICAL CLINIC,316B Ang Mo Kio St 31 #01-10 Singapore 563316,563316,29597.9256829251,38518.8641867451,1.36462540270466,103.847677034369
ONG'S CLINIC,175 BENCOOLEN ST BURLINGTON SQUARE #01-44 Singapore 189649,189649,30157.0511029481,31621.0891701635,1.30224433829812,103.852700671094
ORCHARD AESTHETIQUE CLINIC,19 TANGLIN ROAD TANGLIN SHOPPING CENTRE #05-04 Singapore 247909,247909,27302.4306129278,32080.8931981456,1.30640271091405,103.827050588428
ORCHARD GROUP CLINIC,545 ORCHARD RD FAR EAST SHOPPING CENTRE #12-04/04A Singapore 238882,238882,27628.9835050216,31981.750810964,1.30550610776289,103.829984821742
ORCHARD MEDICAL CENTRE,91 BUKIT BATOK WEST AVENUE 2 CLUB CSC @ BUKIT BATOK #05-02 Singapore 659206,659206,18658.1261949526,37191.4832510911,1.35261962406514,103.749375894963
ORCHARD MEDICARE CLINIC,19 TANGLIN ROAD TANGLIN SHOPPING CENTRE #05-04 Singapore 247909,247909,27302.4306129278,32080.8931981456,1.30640271091405,103.827050588428
ORIENTAL MEDICAL CLINIC,498 JURONG WEST ST 41 #01-430 Singapore 640498,640498,15868.2522515836,36717.6398426126,1.34833335760516,103.724307319237
OSA MEDICAL AESTHETICS CLINIC,10 SINARAN DRIVE NOVENA MEDICAL CENTER #11-36 Singapore 307506,307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
OUR FAMILY CLINIC & SURGERY PTE LTD,8 JLN BATU #01-15 Singapore 431008,431008,33549.0872714007,31664.8129676487,1.30263933968391,103.883179671688
OUR FAMILY CLINIC + SURGERY,221 PASIR RIS ST 21 #01-116 Singapore 510221,510221,42277.8107909684,39135.0700298398,1.37019473534466,103.961614666613
OUR FAMILY PHYSICIAN CLINIC & SURGERY,829 TAMPINES ST 81 #01-292 Singapore 520829,520829,39306.2766724855,36816.1084947456,1.34922419580697,103.934912515373
OXFORD CLINIC & SURGERY,356 HOUGANG AVE 7 #01-797 Singapore 530356,530356,35288.7455680754,39399.9911929537,1.37259314173856,103.898813147029
OXFORD MEDICAL CENTRE,735 PASIR RIS ST 72 PASIR RIS WEST PLAZA #02-330 Singapore 510735,510735,39491.1055120087,40182.4558622018,1.37966812044178,103.936574613663
P TAN FAMILY MEDICINE CLINIC,503 BISHAN STREET 11 #01-464 Singapore 570503,570503,29639.1662344915,36794.6669577603,1.34903237530044,103.848047514719
P.K. ANG FAMILY CLINIC & SURGERY,106 Hougang Avenue 1 #01-1225 Singapore 530106,530106,34383.7632439825,37311.188132476,1.35370297144013,103.890680792553
PACIFIC FAMILY CLINIC,75D REDHILL ROAD #01-116 Singapore 154075,154075,26040.4887553907,30097.4138524868,1.28846476805283,103.815711568541
PACIFIC MEDICAL & DENTAL GROUP,716 YISHUN ST 71 #01-270 Singapore 760716,760716,27346.8481223315,45322.7419853117,1.42615726577009,103.827449409403
PACIFIC MEDICAL CLINIC,290 ORCHARD ROAD PARAGON #12-01 Singapore 238859,238859,28282.5637398545,31801.0936260298,1.30387230879998,103.835857545469
PAN ISLAND CLINIC & SURGERY,632 BEDOK RESERVOIR RD #01-804 Singapore 470632,470632,36995.1522448062,34917.0898994263,1.33205094618821,103.914145075793
PANCARE MEDICAL CLINIC,133 ANG MO KIO AVENUE 3 KEBUN BARU SPRING #01-1651 Singapore 560133,560133,29037.8240598931,39239.1777284108,1.37113968605235,103.842644163241
PANDAN CLINIC PTE LTD,415 PANDAN GARDENS #01-115 Singapore 600415,600415,18533.6647604636,33669.2103655171,1.32076543342051,103.748258626828
PANHEALTH FAMILY CLINIC,312B SUMANG LINK #01-03 Singapore 822312,822312,35489.111145248,43685.8789977003,1.41135309598217,103.900614672147
PANHEALTH FAMILY CLINIC (HOUGANG),932B HOUGANG AVENUE 9 HOUGANG CRIMSON #01-02 Singapore 532932,532932,33443.7859851598,39680.0908721294,1.37512666113387,103.882234927883
PARIQUA CLINIC,47 Bendemeer Road #01-1463 Singapore 330047,330047,31727.4861876801,33960.1042433139,1.32339741269522,103.866812029524
PARKLANE MEDICAL AESTHETICS,35 SELEGIE ROAD PARKLANE SHOPPING MALL #02-25A Singapore 188307,188307,29795.1275293685,31444.2734161131,1.30064530196808,103.849448612005
PARKLANE MEDICAL CENTRE,35 SELEGIE ROAD PARKLANE SHOPPING MALL #02-25A Singapore 188307,188307,29795.1275293685,31444.2734161131,1.30064530196808,103.849448612005
PARKSON MEDICAL CLINIC & SURGERY,137 POTONG PASIR AVE 3 #01-146 Singapore 350137,350137,31619.8911633654,35116.7361882329,1.33385759374199,103.865845367722
PARKWAY SHENTON MEDICAL GROUP,1 HarbourFront Place HarbourFront Tower One #01-04 Singapore 098633,098633,26421.9463473546,27478.2587832045,1.26477806938574,103.819139250987
PARKWAY SHENTON MEDICAL GROUP,451 CLEMENTI AVENUE 3 #01-309 Singapore 120451,120451,20449.8492071216,32753.3201562576,1.31248298476264,103.765476756863
PARKWAY SHENTON MEDICAL GROUP,50 ROBINSON ROAD ROBINSON SUITES #01-03 Singapore 068882,068882,29836.7482165426,29264.7818768416,1.28093474456199,103.849822465734
PARKWAY SHENTON MEDICAL GROUP,10 EUNOS ROAD 8 SINGAPORE POST CENTRE #02-122 Singapore 408600,408600,34852.8436825438,33473.5521862432,1.31899666903665,103.894894915962
PARKWAY SHENTON MEDICAL GROUP,1 JELEBU ROAD BUKIT PANJANG PLAZA #03-02 Singapore 677743,677743,20325.4618081182,40210.2194124088,1.37992045176245,103.764357180314
PARKWAY SHENTON MEDICAL GROUP,205 HOUGANG STREET 21 HEARTLAND MALL - KOVAN #03-20 Singapore 530205,530205,33770.1681960926,37956.7995033599,1.35954177325564,103.885167372726
PARKWAY SHENTON MEDICAL GROUP,7 CHANGI BUSINESS PARK CRESCENT STANDARD CHARTERED @ CHANGI #01-00 Singapore 486028,486028,42829.6472567588,35225.2352566868,1.33483540478278,103.966571364902
PARKWAY SHENTON MEDICAL GROUP,681 PUNGGOL DRIVE #01-01 Singapore 820681,820681,36891.3954429707,42737.9701953493,1.40278015725695,103.913215101343
PARKWAYHEALTH PRIMARY CARE NETWORK,11 COLLYER QUAY THE ARCADE #18-01/02 Singapore 049317,049317,30086.7196290137,29561.669360239,1.28361967516258,103.852068574086
PARSONS MEDICAL @ADELPHI PTE LTD,360 ORCHARD ROAD INTERNATIONAL BUILDING #04-10 Singapore 238869,238869,27742.3331994734,32044.6734997183,1.30607515954357,103.831003321455
PARSONS MEDICAL CLINIC AND SURGERY PTE LTD,360 ORCHARD ROAD INTERNATIONAL BUILDING #04-10 Singapore 238869,238869,27742.3331994734,32044.6734997183,1.30607515954357,103.831003321455
PARSONS MEDICAL CLINIC PTE LTD,779 YISHUN AVENUE 2 #01-1541 Singapore 760779,760779,27993.6275649763,44879.0422802083,1.42214461352328,103.833261316404
PASIR RIS CLINIC & SURGERY PTE LTD,442 PASIR RIS DR 6 #01-28 Singapore 510442,510442,41870.17575168,38995.5194303747,1.36893288711177,103.957951722203
PCS MEDICAL CENTRE,100 AYER MERBAU ROAD PCS Singapore 628277,628277,14462.2329754739,28479.7690671179,1.2738325272517,103.711676980444
PEACE FAMILY CLINIC,371 WOODLANDS AVE 1 #01-821 Singapore 730371,730371,22813.6574516309,46000.0647292529,1.43228225812657,103.786714412457
PEACE FAMILY CLINIC & SURGERY,406 SEMBAWANG DR #01-820 Singapore 750406,750406,26181.5098340392,48283.1206567865,1.45292980520033,103.816977584813
PEACE FAMILY CLINIC & SURGERY,452 ANG MO KIO AVE 10 #01-1787 Singapore 560452,560452,30546.5190865322,38991.2595748827,1.3688975113138,103.856200835147
PEACE FAMILY CLINIC (WL832),832 WOODLANDS STREET 83 #01-71 Singapore 730832,730832,23264.052646608,46816.8867381569,1.43966937766405,103.790761499462
PETER CHUAH CLINIC,80 MARINE PARADE RD PARKWAY PARADE #04-03 Singapore 449269,449269,36008.6027896191,31491.3156742621,1.30106975506311,103.905279491524
PHOENIX CLINIC & SURGERY,150 JALAN TECK WHYE #01-43 Singapore 680150,680150,19445.5829627556,40020.3956594095,1.37820351130767,103.756450878128
PHOENIX MEDICAL GROUP,1 SELETAR ROAD GREENWICH V #02-11 Singapore 807011,807011,31986.0138748619,41036.6794434935,1.38739539397018,103.869135978173
PHOENIX MEDICAL GROUP ( CACTUS ),7 ANG MO KIO STREET 66 FLORAVISTA #01-17 Singapore 567708,567708,29908.5865517788,41465.7450627573,1.39127591953144,103.850468725185
PHOENIX MEDICAL GROUP (HILLVIEW),4 Hillview Rise HillV2 #02-20 Singapore 667979,667979,20304.9008575858,38303.2499323227,1.36267450828026,103.76417292006
PHOENIX MEDICAL GROUP (PAYA LEBAR),60 PAYA LEBAR ROAD PAYA LEBAR SQUARE #02-09 Singapore 409051,409051,34595.3032159227,33453.4435301889,1.31881487007652,103.892580778514
PHOON CLINIC AND SURGERY,632 BEDOK RESERVOIR RD #01-828 Singapore 470632,470632,36995.1522448062,34917.0898994263,1.33205094618821,103.914145075793
PHYSICIANS PRACTICE FAMILY MEDICAL CENTER,101 THOMSON ROAD UNITED SQUARE #01-17 Singapore 307591,307591,29145.4956319385,33274.1963187382,1.3171945098856,103.843611443038
PIDEMCO MEDICAL CENTRE PTE LTD,156 YISHUN ST 11 #01-112 Singapore 760156,760156,28027.7298060677,45956.3748016394,1.43188761932592,103.833567756794
PIER MEDICAL CENTRE,725 JURONG WEST AVE 5 #B1-164 Singapore 640725,640725,12909.3130346086,36399.353136871,1.34545354960104,103.697719623836
PINETREE MEDICAL CLINIC,86 BEDOK NORTH STREET 4 #01-175 Singapore 460086,460086,39760.0627291424,34971.3649344277,1.33254084365722,103.93898934581
PING'S CLINIC & SURGERY,555 ANG MO KIO AVE 10 #01-1974 Singapore 560555,560555,30638.125532736,39245.4890570361,1.37119666371479,103.857024005721
PINNACLE FAMILY CLINIC (BUANGKOK SQUARE),991 BUANGKOK LINK BUANGKOK SQUARE #02-05 Singapore 530991,530991,33377.3977938754,40699.5406873096,1.38434620934427,103.881638568136
PINNACLE FAMILY CLINIC (COMPASSVALE),289C COMPASSVALE CRESCENT #01-04 Singapore 543289,543289,35067.3688041112,42162.9010241013,1.39757994685493,103.896824585027
PINNACLE FAMILY CLINIC (RIVER VALLEY),240 RIVER VALLEY ROAD Singapore 238297,238297,29010.631727074,30732.2110478804,1.29420569587402,103.842399539554
PINNACLE FAMILY CLINIC (WOODLANDS),573 WOODLANDS DRIVE 16 #01-06 Singapore 730573,730573,24126.0623640322,45869.1000973899,1.4310980724689,103.798507621177
PIONEER MEDICAL CENTRE PTE LTD,651 JURONG WEST STREET 61 MULTI STOREY CAR PARK #01-06 Singapore 640651,640651,12846.5693204428,35477.7437920887,1.33711883394536,103.697156295377
PIONEER POLYCLINIC,26 JURONG WEST STREET 61 Singapore 648201,648201,13049.4635152429,35637.3387584109,1.33856225129701,103.698979334424
PIVOT MEDICAL CLINIC,1 SCOTTS ROAD SHAW CENTRE #17-01 Singapore 228208,228208,27849.9803452556,32048.8959439825,1.30611334655652,103.831970581812
PJ CLINIC,36 BEO CRESCENT #01-49 Singapore 160036,160036,27316.8672607097,30079.2761567272,1.28830079095395,103.827180352264
PLATINUM MEDICAL CENTRE @DORM,28 TOH GUAN ROAD EAST (MEZZANINE FLOOR) #01-01 Singapore 608596,608596,18935.8597955736,35408.9707258325,1.33649931598317,103.751872040825
PLATINUM MEDICAL CENTRE PTE LTD,504 YISHUN STREET 51 MULTI STOREY CAR PARK #01-02 Singapore 760504,760504,29249.6357172536,44465.8105696589,1.41840746777828,103.844547664772
PLUSHEALTH MEDICAL CLINIC & SURGERY,89 WHAMPOA DRIVE #01-841 Singapore 320089,320089,30411.6543946993,33986.818281455,1.32363913722349,103.854988582241
POINT MEDICAL GROUP,290 Orchard Road Paragon #11-04/05 Singapore 238859,238859,28282.5637398545,31801.0936260298,1.30387230879998,103.835857545469
POINT MEDICAL GROUP (JURONG POINT),1 JURONG WEST CENTRAL 2 JURONG POINT SHOPPING CENTRE #B1A-20A Singapore 648886,648886,13907.0305282861,35735.7564695273,1.33945271661449,103.70668501289
POINT MEDICAL GROUP (TAMAN JURONG),399 YUNG SHENG ROAD TAMAN JURONG SHOPPING CENTRE #01-31 Singapore 610399,610399,15440.244074599,35226.1689937152,1.3348448747126,103.720462024006
PONGGOL CLINIC,23 HOUGANG AVE 3 #01-283 Singapore 530023,530023,34388.9831999199,38545.6130936034,1.36486666416771,103.890727960772
POTONG PASIR MEDICAL CLINIC,148 POTONG PASIR AVENUE 1 #01-55 Singapore 350148,350148,31834.559149813,34950.5191621669,1.33235435973175,103.86777426102
POW FAMILY CLINIC & SURGERY,620 HOUGANG AVE 8 #01-264 Singapore 530620,530620,33636.6828768126,39129.1380801238,1.37014400655513,103.883968140531
PRAISE FAMILY CLINIC,717 TAMPINES ST 72 #01-75 Singapore 520717,520717,39332.3635277367,37876.6433445923,1.35881527040076,103.935147321911
PRECIOUS MEDICAL CENTRE,290 ORCHARD ROAD THE PARAGON #12-01 Singapore 238859,238859,28282.5637398545,31801.0936260298,1.30387230879998,103.835857545469
PRECIOUS MEDICAL CLINIC,333B YISHUN STREET 31 YISHUN RIVERWALK #01-183 Singapore 762333,762333,29342.1520190477,45964.1421716213,1.43195783277466,103.845379076263
PRECIOUS MEDICAL CLINIC,264A PUNGGOL WAY PUNGGOL EMERALD #01-306 Singapore 821264,821264,35258.6970575085,43091.4150710609,1.40597704115001,103.898544055197
PREMIER CLINIC & SURGERY PTE LTD,631 ANG MO KIO AVE 4 #01-936 Singapore 560631,560631,28825.4269894608,40169.9519462511,1.37955728191614,103.840735651035
PREMIER HEALTHCARE CLINIC & SURGERY,376 BUKIT BATOK ST 31 #01-106 Singapore 650376,650376,18680.8479768462,37821.4757067505,1.35831705249928,103.749579868748
PRESIDENT MEDICAL CLINIC,74 WHAMPOA DR #01-338 Singapore 320074,320074,30719.2913709054,34105.8726130649,1.32471579654691,103.857752875203
PRIMARY CARE ASIA,290 ORCHARD ROAD THE PARAGON #15-11/12 Singapore 238859,238859,28282.5637398545,31801.0936260298,1.30387230879998,103.835857545469
PRIMECARE MEDICAL CLINIC,681 HOUGANG AVE 8 #01-823 Singapore 530681,530681,33827.0917704752,39442.5554239843,1.3729784028481,103.88567915953
PRIMEHEALTH MEDICAL GROUP,81 CLEMENCEAU AVE UE SQUARE #03-22 Singapore 239917,239917,29044.3963590736,30506.2198692597,1.29216191000467,103.842702921783
PRINCETON FAMILY CLINIC PTE LTD.,445 FAJAR RD FAJAR SHOPPING CENTRE #01-546 Singapore 670445,670445,21038.9504945486,40614.9034746252,1.38358044570632,103.770768305101
PRISTINE MEDICAL CLINIC,463 JURONG WEST STREET 41 #01-582 Singapore 640463,640463,15749.6066890932,36965.7347308975,1.35057698710495,103.723241115887
PRIVE CLINIC,390 ORCHARD ROAD PALAIS RENAISSANCE #03-03 Singapore 238871,238871,27584.8261186681,32108.7723720521,1.30665484543194,103.829588045188
PRIVE CLINIC (NORTH),23 SERANGOON CENTRAL NEX #02-28 Singapore 556083,556083,32337.7653476886,36986.7628072258,1.35076935230473,103.872296143862
PRO-LIFE MEDICAL ASSOCIATES,253 CHOA CHU KANG AVE 1 #01-20 Singapore 680253,680253,18103.7591441167,39927.8427333553,1.37736607441399,103.744393648768
PROCROSS MEDICAL CENTER,51 UPPER SERANGOON ROAD THE POIZ CENTRE #01-29 Singapore 347697,347697,31883.5016925165,34855.726314513,1.33149708073628,103.86821402533
PROCROSS MEDICAL CENTRE,449 HOUGANG AVENUE 10 #B1-509 Singapore 530449,530449,34881.4649971447,40084.2007204257,1.37878098243896,103.895153601863
PROCROSS MEDICAL CLINIC,689A WOODLANDS DRIVE 75 #01-86 Singapore 731689,731689,25174.1374589186,47338.4311269168,1.44438629292759,103.807925409687
PROHEALTH 24-HOUR MEDICAL CLINIC,259 BUKIT PANJANG RING RD #01-18 Singapore 671259,671259,21321.8003227259,39892.0106164589,1.37704293112478,103.773310086846
PROHEALTH MEDICAL GROUP @ BUANGKOK PTE LTD,275D COMPASSVALE LINK #01-01(UNIT 12) Singapore 544275,544275,34721.1863678751,40540.2050570734,1.38290495731415,103.893713485123
PROHEALTH MEDICAL GROUP @ HOUGANG PTE LTD,476D UPPER SERANGOON VIEW #02-04 Singapore 537476,537476,35824.0950025991,39988.4776468277,1.37791506138103,103.903623796196
PROHEALTH MEDICAL GROUP @ PUNGGOL DAMAI PTE LTD,612 PUNGGOL DRIVE MULTI STOREY CAR PARK #01-05 Singapore 820612,820612,36385.0907721389,42940.2917501666,1.40461003085619,103.908665597491
PROHEALTH MEDICAL GROUP @FERNVALE PTE LTD,33 SENGKANG WEST AVENUE THE SELETAR MALL #B1-18 Singapore 797653,797653,32763.8501456471,41487.2587586157,1.39147015374629,103.876125507257
PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD,437 FERNVALE ROAD MULTI STOREY CAR PARK #01-04 Singapore 790437,790437,32786.6492622384,41606.7079663425,1.39255040546535,103.876330394724
PROHEALTH MEDICAL GROUP @PUNGGOL SPECTRA PTE. LTD.,622D PUNGGOL CENTRAL #01-02 Singapore 824622,824622,36593.3582302127,42489.2761220597,1.40053114998825,103.910536919134
PROHEALTH MEDICAL GROUP @TAMAN JURONG PTE LTD,399 YUNG SHENG ROAD Taman Jurong Shopping Centre #01-56 Singapore 610399,610399,15440.244074599,35226.1689937152,1.3348448747126,103.720462024006
PROJECT MEDICAL CLINIC,100 JURONG ISLAND HIGHWAY Singapore 627867,627867,11081.0842007637,28914.9819928017,1.27776680299104,103.681296002911
PROVIDENCE CLINIC @ BALESTIER,400 BALESTIER ROAD BALESTIER PLAZA #01-45 Singapore 329802,329802,29900.4747018727,34217.4279609062,1.32572472557094,103.850395374025
